messageId,userId,username,message,timestamp
605d349955c757022f07e34e,88,daniar64,*now,2021-03-26 01:10:49.467000
605d349d55c7577c1207e34f,32,paula,so ya she felt like a lot of weight on her from her family to be perfext,2021-03-26 01:10:53.882000
605d349f55c757beb607e350,44,ScottSgueglia,yeah Banana lets mutiny this Admin,2021-03-26 01:10:55.899000
605d34a955c757344507e351,44,ScottSgueglia,I wanna be the next Admin,2021-03-26 01:11:05.121000
605d34b655c757b04f07e352,32,paula,bro,2021-03-26 01:11:18.422000
605d34b755c7572fea07e353,32,paula,so ,2021-03-26 01:11:19.671000
605d34ba55c7571c8107e354,88,daniar64,"you know, apologies should be followed through with action and i'm just not feeling it from you",2021-03-26 01:11:22.669000
605d34bd55c75729f607e355,32,paula,y'all wanna be hosts?,2021-03-26 01:11:25.798000
605d34c855c757b4a207e356,44,ScottSgueglia,"down with the plotch, up with the banana",2021-03-26 01:11:36.628000
605d34ce55c757b9ce07e357,88,daniar64,^^^,2021-03-26 01:11:42.771000
605d34d055c7570eb707e358,32,paula,:0,2021-03-26 01:11:44.256000
605d34d955c7575c9a07e359,32,paula,Back on track though,2021-03-26 01:11:53.498000
605d351a55c757d73a07e35a,88,daniar64,hello?,2021-03-26 01:12:58.530000
605d351c55c757649807e35b,32,paula,so what's your favorite song,2021-03-26 01:13:00.597000
605d352155c75752ac07e35c,88,daniar64,in general?,2021-03-26 01:13:05.915000
605d352855c757584407e35d,32,paula,of the musical mam,2021-03-26 01:13:12.517000
605d352d55c75765e107e35e,88,daniar64,oop,2021-03-26 01:13:17.247000
605d352e55c7579dcd07e35f,44,ScottSgueglia,I feel like this would be a hard platform to use if you get self conscious on zoom like me,2021-03-26 01:13:18.992000
605d353855c757ad4207e360,32,paula,but ,2021-03-26 01:13:28.024000
605d353a55c757622807e361,32,paula,I can't see u,2021-03-26 01:13:30.646000
605d354255c75747e007e362,44,ScottSgueglia,I like classical music,2021-03-26 01:13:38.523000
605d354455c757d8e807e363,44,ScottSgueglia,the song,2021-03-26 01:13:40.020000
605d354d55c757b6b107e364,32,paula,so personally I like 96000,2021-03-26 01:13:49.441000
605d354f55c75754fa07e365,88,daniar64,I like all the songs,2021-03-26 01:13:51.643000
605d355055c757577307e366,32,paula,cuz its fun,2021-03-26 01:13:52.544000
605d355655c7572e7a07e367,44,ScottSgueglia,hard to explain if you don't know. You kinda gotta know to know. ya know?,2021-03-26 01:13:58.139000
605d355b55c757a0cf07e368,32,paula,and I think about what I would do if I won the lottery,2021-03-26 01:14:03.668000
605d356955c757bae107e369,32,paula,okay I can see y'all aren't with it,2021-03-26 01:14:17.270000
605d356a55c7577e9007e36a,32,paula,so,2021-03-26 01:14:18.324000
605d356d55c757768507e36b,88,daniar64,"man, if I won the lottery, you'd never see me again",2021-03-26 01:14:21.737000
605d356e55c757514e07e36c,44,ScottSgueglia,well what would you do if you won the lottery,2021-03-26 01:14:22.937000
605d357055c757d49807e36d,32,paula,what's your theme song,2021-03-26 01:14:24.154000
605d357255c7572e1907e36e,88,daniar64,I'd be downtown,2021-03-26 01:14:26.555000
605d357655c7570ab007e36f,88,daniar64,get a nice studio,2021-03-26 01:14:30.211000
605d357a55c757776607e370,88,daniar64,get out of the barrio,2021-03-26 01:14:34.479000
605d358055c757b69707e371,32,paula,for real though,2021-03-26 01:14:40.457000
605d358355c7577fc107e372,44,ScottSgueglia,I think I'm missing the whole basis of this conversation,2021-03-26 01:14:43.542000
605d358955c757425b07e373,32,paula,imagine what'd it'd be like going real slow,2021-03-26 01:14:49.501000
605d358c55c757aca107e374,44,ScottSgueglia,are we talking about books or a song?,2021-03-26 01:14:52.371000
605d359155c75726f207e375,32,paula,down the highway of life with no regrets,2021-03-26 01:14:57.811000
605d359955c757ea9b07e376,32,paula,without paying respect for a paycheck,2021-03-26 01:15:05.319000
605d359c55c757643c07e377,88,daniar64,i feel taht,2021-03-26 01:15:08.747000
605d359e55c7571e0207e378,88,daniar64,for real though,2021-03-26 01:15:10.848000
605d35af55c757ee7707e379,88,daniar64,we'd throw the biggest block party,2021-03-26 01:15:27.016000
605d35b155c757986a07e37a,32,paula,you can't leave,2021-03-26 01:15:29.396000
605d35b255c757a37407e37b,88,daniar64,everybody here,2021-03-26 01:15:30.069000
605d35b455c757240d07e37c,44,ScottSgueglia,how did you get a profile picture?,2021-03-26 01:15:32.634000
605d35b455c757267507e37d,32,paula,don't leave,2021-03-26 01:15:32.794000
605d35b955c757f36807e37e,32,paula,insert gun emoji,2021-03-26 01:15:37.295000
605d35bd55c757e5d307e37f,88,daniar64,"just a weekend where we could breathe, take it easy",2021-03-26 01:15:41.783000
605d35bf55c7577b0107e380,88,daniar64,wait woahhh,2021-03-26 01:15:43.995000
605d35c955c757127807e381,32,paula,okay so,2021-03-26 01:15:53.311000
605d35ca55c7576df007e382,44,ScottSgueglia,ño thanks,2021-03-26 01:15:54.112000
605d35cf55c75742fa07e383,32,paula,what would be your theme song,2021-03-26 01:15:59.941000
605d35d555c757d32507e384,32,paula,if you had to choose one,2021-03-26 01:16:05.069000
605d35f555c757ec1e07e385,44,ScottSgueglia,Plotch if you don't tell me how to get a profile pic :(,2021-03-26 01:16:37.013000
605d363655c75795ca07e386,44,ScottSgueglia,Plotch if you don't tell me how to get a profile pic :(,2021-03-26 01:17:42.117000
605d364b55c75719ef07e387,88,daniar64,^^^,2021-03-26 01:18:03.003000
605d365b55c757727907e388,32,paula,give me your theme songs,2021-03-26 01:18:19.539000
605d365d55c7574fbd07e389,32,paula,please,2021-03-26 01:18:21.341000
605d367955c757149507e38a,32,paula,pls,2021-03-26 01:18:49.776000
605d367c55c757d97a07e38b,88,daniar64,mmm,2021-03-26 01:18:52.823000
605d368355c7574b4007e38c,32,paula,u upload it,2021-03-26 01:18:59.104000
605d368655c7576e1707e38d,88,daniar64,I like sunrise,2021-03-26 01:19:02.052000
605d368e55c757950a07e38e,32,paula,it can't be a big file though,2021-03-26 01:19:10.605000
605d369155c757759507e38f,88,daniar64,why is your profile pic weirdly like stretched,2021-03-26 01:19:13.144000
605d369155c757fdd307e390,32,paula,sunrise,2021-03-26 01:19:13.734000
605d369555c757a76407e391,32,paula,um,2021-03-26 01:19:17.940000
605d369955c7578ac207e392,88,daniar64,sunrise the song,2021-03-26 01:19:21.033000
605d369b55c7571f2a07e393,32,paula,thats my face bro,2021-03-26 01:19:23.475000
605d36a855c75762dd07e394,32,paula,well,2021-03-26 01:19:36.920000
605d36af55c7576cc707e395,32,paula,that was a great convo,2021-03-26 01:19:43.574000
605d36bd55c7575e1e07e396,32,paula,we can wrap it up here if you'd like,2021-03-26 01:19:57.778000
605d36c855c7573a6407e397,88,daniar64,wait whats your theme song,2021-03-26 01:20:08.866000
605d36ce55c757ba7607e398,32,paula,Thankyou so much for coming,2021-03-26 01:20:14.078000
605d36cf55c757803f07e399,32,paula,oh,2021-03-26 01:20:15.334000
605d36d455c757aef907e39a,44,ScottSgueglia,my favorite song is called the viking saga and its regaled by a wonderful young viking boy except its not actually a song but a beautiful viking tale and he's not a young boy but a dangerous old man,2021-03-26 01:20:20.251000
605d36d455c757260407e39b,32,paula,thank you for asking me ,2021-03-26 01:20:20.528000
605d36d655c757621707e39c,44,ScottSgueglia,,2021-03-26 01:20:22.615000
605d36e855c7575aeb07e39d,44,ScottSgueglia,WAIT THERES A LIMIT TO HOW MANY WORDS WE CAN TYPE?,2021-03-26 01:20:40.889000
605d36f255c757a30b07e39e,32,paula,is there,2021-03-26 01:20:50.989000
605d36f955c757699207e39f,32,paula,lost in paradise,2021-03-26 01:20:57.409000
605d370455c7577e8e07e3a0,32,paula,the jujutsu kaisen ending,2021-03-26 01:21:08.073000
605d370855c75726f407e3a1,32,paula,its rlly fun,2021-03-26 01:21:12.596000
605d371955c75728e907e3a2,32,paula,funky jazzy vibes,2021-03-26 01:21:29.165000
605d371e55c757744007e3a3,88,daniar64,we should've done an ice breaker,2021-03-26 01:21:34.220000
605d372555c7578c8707e3a4,32,paula,how about now at the end,2021-03-26 01:21:41.695000
605d376055c757265507e3a5,32,paula,our director of operations came up with a great ice breaker the other day,2021-03-26 01:22:40.549000
605d376355c757d39d07e3a6,32,paula,ill use it here,2021-03-26 01:22:43.687000
605d376d55c7579dc007e3a7,32,paula,crediting Jessica Zhang if she sees this,2021-03-26 01:22:53.358000
605d377255c757570a07e3a8,32,paula,so the icebreaker is,2021-03-26 01:22:58.032000
605d377955c757482907e3a9,32,paula,what song would be played at your funeral,2021-03-26 01:23:05.086000
605d377d55c75781cf07e3aa,32,paula,if you could choose it,2021-03-26 01:23:09.095000
605d378c55c757213b07e3ab,88,daniar64,that's a terrible icebreaker,2021-03-26 01:23:24.119000
605d37b455c7575de407e3ac,32,paula,im sorry,2021-03-26 01:24:04.878000
605d37bd55c757003607e3ad,32,paula,ill work harder for next time,2021-03-26 01:24:13.131000
605d37c155c757432b07e3ae,88,daniar64,please do,2021-03-26 01:24:17.636000
605d37c255c757f88f07e3af,32,paula,pinky promise,2021-03-26 01:24:18.910000
605d37c555c75751ea07e3b0,32,paula,love you,2021-03-26 01:24:21.338000
605d37c855c757f24007e3b1,88,daniar64,woah,2021-03-26 01:24:24.616000
605d37cc55c75746aa07e3b2,88,daniar64,that's a lot,2021-03-26 01:24:28.468000
605d37d755c757be2b07e3b3,32,paula,can't wait to see you sat ;),2021-03-26 01:24:39.616000
605d37de55c757d4b407e3b4,32,paula,kcfewnkcfnwepf,2021-03-26 01:24:46.140000
605d37e255c757e90b07e3b5,88,daniar64,im uncomfortable,2021-03-26 01:24:50.055000
605d37eb55c7570cef07e3b6,32,paula,well goodbye Thankyou for attending,2021-03-26 01:24:59.111000
605d37eb55c757831507e3b7,88,daniar64,how do you remove an admin from the chat,2021-03-26 01:24:59.855000
605d37f055c757da3007e3b8,32,paula,u can't,2021-03-26 01:25:04.636000
605d37f555c757a88507e3b9,88,daniar64,oh bet,2021-03-26 01:25:09.797000
605d37f655c757239307e3ba,32,paula,only I have the power,2021-03-26 01:25:10.790000
605d37f955c75742c507e3bb,88,daniar64,watch me,2021-03-26 01:25:13.911000
605d37ff55c757603f07e3bc,32,paula,u can become a go off host though if you want,2021-03-26 01:25:19.951000
605d380955c757522b07e3bd,32,paula,with all the privileges of a host account,2021-03-26 01:25:29.652000
605d381455c75711b807e3be,32,paula,but that can be a conversation for another time,2021-03-26 01:25:40.278000
605d381a55c75778f307e3bf,32,paula,Thankyou for coming ,2021-03-26 01:25:46.966000
